timestamp,title,sentiment
2022-03-07 12:15:49+00:00,Constellation Launches Sustainability Partnership With Microsoft Featuring 24/7/365 Real-Time Carbon-Free Energy Matching Solution,POSITIVE
2022-03-08 20:56:52+00:00,"Benchmark Remains Bullish On Take-Two Interactive Software, Thanks To Sony and Microsoft",NEGATIVE
2022-03-08 17:54:25+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-03-08 16:19:45+00:00,Is A 'God Of War' Series Coming To Amazon? What Gamers And Investors Should Know,NEGATIVE
2022-03-08 16:00:14+00:00,"This Steel Company Has A Better 1-Year Return Than Tesla, Ford, Apple, Microsoft And Amazon",POSITIVE
2022-03-08 14:41:02+00:00,"Microsoft CFO Amy Hood To Present At Morgan Stanley's Tech, Media & Telecom Conference Tuesday At 11:35 a.m. EST",POSITIVE
2022-03-08 13:08:07+00:00,AWS Chief Exhibits Optimism Despite Recent Outages,POSITIVE
2022-03-07 16:08:48+00:00,"Why Amazon, Meta Platforms And Microsoft Shares Are Falling Today",NEGATIVE
2022-03-07 21:39:18+00:00,Mandiant Shares Rip Higher After Reports Of Google's Interest: What Investors Need To Know,NEGATIVE
2022-03-07 21:29:25+00:00,Microsoft Has Walked Away From Talks To Acquire Mandiant,NEGATIVE
2022-03-07 20:49:35+00:00,UPDATE: Microsoft Also Interested In Buying Mandiant,NEGATIVE
2022-03-09 17:41:30+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-03-09 15:41:29+00:00,Read How Analysts View Google's Readiness To Acquire Mandiant,NEGATIVE
2022-03-09 15:37:22+00:00,"Adaptive Biotechnologies To Lay Off ~12% Of Its Workforce, Names Tycho Peterson As CFO",POSITIVE
2022-03-09 12:06:33+00:00,Microsoft CFO Stressed On The Importance Of Windows: CNBC,POSITIVE
2022-03-09 11:13:44+00:00,"DOJ, SEC Investigate Possible Insider Trading Violation On Microsoft-Activision Deal: WSJ",NEGATIVE
2022-03-08 20:56:52+00:00,"Benchmark Remains Bullish On Take-Two Interactive Software, Thanks To Sony and Microsoft",NEGATIVE
2022-03-08 17:54:25+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-03-08 16:19:45+00:00,Is A 'God Of War' Series Coming To Amazon? What Gamers And Investors Should Know,NEGATIVE
2022-03-08 16:00:14+00:00,"This Steel Company Has A Better 1-Year Return Than Tesla, Ford, Apple, Microsoft And Amazon",POSITIVE
2022-03-08 14:41:02+00:00,"Microsoft CFO Amy Hood To Present At Morgan Stanley's Tech, Media & Telecom Conference Tuesday At 11:35 a.m. EST",POSITIVE
2022-03-10 21:08:40+00:00,"How Stock Splits Affected Performance In Apple, Tesla And More",NEGATIVE
2022-03-10 20:45:03+00:00,Could Roblox Be Coming To PlayStation 5? New Job Posting Suggests 'Yes',NEGATIVE
2022-03-10 18:03:54+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-03-10 16:44:39+00:00,"Why Apple, AMD, Microsoft And Nvidia Shares Are Falling Today",NEGATIVE
2022-03-10 02:45:59+00:00,Watch: Bill Gates' Comments On Bitcoin And Elon Musk Are Going Viral Again,NEGATIVE
2022-03-09 17:41:30+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-03-09 15:41:29+00:00,Read How Analysts View Google's Readiness To Acquire Mandiant,NEGATIVE
2022-03-09 15:37:22+00:00,"Adaptive Biotechnologies To Lay Off ~12% Of Its Workforce, Names Tycho Peterson As CFO",POSITIVE
2022-03-09 12:06:33+00:00,Microsoft CFO Stressed On The Importance Of Windows: CNBC,POSITIVE
2022-03-09 11:13:44+00:00,"DOJ, SEC Investigate Possible Insider Trading Violation On Microsoft-Activision Deal: WSJ",NEGATIVE
2022-03-11 19:12:11+00:00,What Are Whales Doing With Microsoft,NEGATIVE
2022-03-11 17:35:31+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-03-11 13:00:46+00:00,"10 Best-Selling Video Game Franchises Of All Time: Tetris, Call Of Duty, Super Mario And More",POSITIVE
2022-03-11 03:30:24+00:00,"WM Technology, Inc. Appoints Anthony Bay As New Chairman Of Board of Directors",POSITIVE
2022-03-10 21:08:40+00:00,"How Stock Splits Affected Performance In Apple, Tesla And More",NEGATIVE
2022-03-10 20:45:03+00:00,Could Roblox Be Coming To PlayStation 5? New Job Posting Suggests 'Yes',NEGATIVE
2022-03-10 18:03:54+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-03-10 16:44:39+00:00,"Why Apple, AMD, Microsoft And Nvidia Shares Are Falling Today",NEGATIVE
2022-03-10 02:45:59+00:00,Watch: Bill Gates' Comments On Bitcoin And Elon Musk Are Going Viral Again,NEGATIVE
2022-03-12 16:32:57+00:00,"Kevin O'Leary Says If You Own Google, Microsoft, You Should Hold Bitcoin",POSITIVE
2022-03-11 19:12:11+00:00,What Are Whales Doing With Microsoft,NEGATIVE
2022-03-11 17:35:31+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-03-11 13:00:46+00:00,"10 Best-Selling Video Game Franchises Of All Time: Tetris, Call Of Duty, Super Mario And More",POSITIVE
2022-03-11 03:30:24+00:00,"WM Technology, Inc. Appoints Anthony Bay As New Chairman Of Board of Directors",POSITIVE
2022-03-12 16:32:57+00:00,"Kevin O'Leary Says If You Own Google, Microsoft, You Should Hold Bitcoin",POSITIVE
2022-03-14 21:39:20+00:00,Microsoft Whale Trades Spotted,NEGATIVE
2022-03-14 15:24:21+00:00,Merger Arbitrage Mondays - Google (GOOG) Acquires Cybersecurity Firm Mandiant (MNDT),NEGATIVE
2022-03-14 12:23:05+00:00,US Warns China Against Helping Russia In Ukraine War,NEGATIVE
2022-03-15 20:27:07+00:00,"Wen Token? Metamask Users Could Get Rewarded Soon With New Funding, DAO Launch",NEGATIVE
2022-03-15 20:12:45+00:00,Markets Rise Following Drop In Oil Prices,POSITIVE
2022-03-15 18:01:32+00:00,How Snowflake Investors Can Learn From Microsoft,POSITIVE
2022-03-15 18:01:26+00:00,Here's Why Apple And Microsoft Shares Are Rising Today,NEGATIVE
2022-03-15 17:39:03+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-03-15 17:38:22+00:00,'Microsoft insiders worry the Pentagon may walk away from its $22 billion contract for mixed reality goggles as the device continues to disappoint the military' -Business Insider,NEGATIVE
2022-03-15 16:57:22+00:00,Microsoft Joins Other Investors In Raising Funds For This Blockchain Start-up,POSITIVE
2022-03-11 18:52:40+00:00,What Was Your First? Find Out What Warren Buffett's And Ray Dalio's First Stocks Were — Plus The Zinger Nation Tells All,POSITIVE
2022-03-15 16:46:41+00:00,'Xbox Series X/S Outsold PS5 in Both North America and Europe for the First time in February' -WCCF Tech Report,NEGATIVE
2022-03-15 15:33:31+00:00,"Microsoft, Nio And Snap Climb Higher, But Can The Stocks Buck This Key Trend?",NEGATIVE
2022-03-16 17:38:59+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-03-16 17:22:53+00:00,Donald Trump Lashes Out At Media Companies For Dropping OAN News: Here's The Latest,NEGATIVE
2022-03-16 16:33:31+00:00,"Rogers, Microsoft Announce Strategic Alliance To Revolutionize Hybrid Workplace Communications And Power 5G Innovation Across Canada With Azure",POSITIVE
2022-03-16 14:38:57+00:00,Stock Wars: Expedia Group Vs. Travelzoo,NEGATIVE
2022-03-16 14:36:57+00:00,Verizon Highlights Launch Of Verizon Mobile For Microsoft Teams,POSITIVE
2022-03-16 04:43:59+00:00,Ethereum-Focused Blockchain Startup Raises $450M With Backing From Microsoft: How Does It Plan To Spend It?,NEGATIVE
2022-03-15 20:27:07+00:00,"Wen Token? Metamask Users Could Get Rewarded Soon With New Funding, DAO Launch",NEGATIVE
2022-03-15 20:12:45+00:00,Markets Rise Following Drop In Oil Prices,POSITIVE
2022-03-15 18:01:32+00:00,How Snowflake Investors Can Learn From Microsoft,POSITIVE
2022-03-15 18:01:26+00:00,Here's Why Apple And Microsoft Shares Are Rising Today,NEGATIVE
2022-03-17 20:07:30+00:00,Markets Rise Following Lower-Than-Expected Weekly Jobless Claims,NEGATIVE
2022-03-17 18:26:29+00:00,Google Shares Findings On Ransomware Hacker Group,NEGATIVE
2022-03-17 17:35:42+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-03-17 15:05:41+00:00,Benzinga Launches March Madness Stock Competition: What Companies Are The No. 1 Seeds And The Top Matchups?,POSITIVE
2022-03-17 13:32:36+00:00,"Dan Ives Sees 'Bright Green Light' Buying Opportunity For Apple, Microsoft And Google",POSITIVE
2022-03-17 10:40:41+00:00,Jefferies Sees Potential In Microsoft's Power Platform,POSITIVE
2022-03-16 17:38:59+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-03-16 17:22:53+00:00,Donald Trump Lashes Out At Media Companies For Dropping OAN News: Here's The Latest,NEGATIVE
2022-03-16 16:33:31+00:00,"Rogers, Microsoft Announce Strategic Alliance To Revolutionize Hybrid Workplace Communications And Power 5G Innovation Across Canada With Azure",POSITIVE
2022-03-16 14:38:57+00:00,Stock Wars: Expedia Group Vs. Travelzoo,NEGATIVE
2022-03-18 17:53:03+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-03-18 15:39:57+00:00,"Here's How Much A $1,000 Investment In Tesla Could Be Worth If Stock Gets Back To All-Time Highs",POSITIVE
2022-03-18 14:12:06+00:00,"This Telecommunications Company Has A Better 1-Year Return Than Tesla, Ford, Microsoft, Apple, Disney, Netflix And Amazon",POSITIVE
2022-03-17 20:07:30+00:00,Markets Rise Following Lower-Than-Expected Weekly Jobless Claims,NEGATIVE
2022-03-17 18:26:29+00:00,Google Shares Findings On Ransomware Hacker Group,NEGATIVE
2022-03-17 17:35:42+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-03-17 15:05:41+00:00,Benzinga Launches March Madness Stock Competition: What Companies Are The No. 1 Seeds And The Top Matchups?,POSITIVE
2022-03-17 13:32:36+00:00,"Dan Ives Sees 'Bright Green Light' Buying Opportunity For Apple, Microsoft And Google",POSITIVE
2022-03-17 10:40:41+00:00,Jefferies Sees Potential In Microsoft's Power Platform,POSITIVE
2022-03-19 17:57:52+00:00,Here's How Much You Would Have Made Owning Microsoft Stock In The Last 20 Years,NEGATIVE
2022-03-18 17:53:03+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-03-18 15:39:57+00:00,"Here's How Much A $1,000 Investment In Tesla Could Be Worth If Stock Gets Back To All-Time Highs",POSITIVE
2022-03-18 14:12:06+00:00,"This Telecommunications Company Has A Better 1-Year Return Than Tesla, Ford, Microsoft, Apple, Disney, Netflix And Amazon",POSITIVE
2022-03-20 14:33:47+00:00,"This Solar Company's 5-Year Return Makes Bitcoin, Tesla, Disney, Apple, Microsoft, Ford, And Alibaba Look Trifling",POSITIVE
2022-03-19 17:57:52+00:00,Here's How Much You Would Have Made Owning Microsoft Stock In The Last 20 Years,NEGATIVE
2022-03-21 21:06:57+00:00,Microsoft Got FTC Request For Information On Activision Deal,NEGATIVE
2022-03-21 17:36:49+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-03-21 16:23:43+00:00,China Orders Temporary Suspension Of Microsoft Search Engine Auto Suggest: Reuters,NEGATIVE
2022-03-21 14:41:57+00:00,Facebook Parent Meta Employees Seek Greener Pastures Post Stock Meltdown,NEGATIVE
2022-03-21 14:12:26+00:00,Microsoft Whale Trades Spotted,NEGATIVE
2022-03-21 12:05:30+00:00,IonQ's Aria Is Newest Quantum Computer Coming to Microsoft's Azure Quantum Platform,POSITIVE
2022-03-21 11:20:56+00:00,"Ukraine Calls For Peace Talks, Nio Will Not Hike Prices, GM Lifts Stake In Cruise And More: 5 Key Headlines You May Have Missed From This Weekend",POSITIVE
2022-03-21 06:11:09+00:00,Microsoft's Xbox And 'Fortnite' Maker Epic Commit Aid To Ukraine Relief Efforts,POSITIVE
2022-03-20 14:33:47+00:00,"This Solar Company's 5-Year Return Makes Bitcoin, Tesla, Disney, Apple, Microsoft, Ford, And Alibaba Look Trifling",POSITIVE
2022-03-22 19:55:03+00:00,Here's How Alibaba's Buyback Boost Could Win Back Investors In China's Internet Sector,NEGATIVE
2022-03-22 17:43:05+00:00,ESG Stocks And ETFs To Watch As SEC Weighs Greenhouse Gas Disclosure Requirement,NEGATIVE
2022-03-22 17:43:01+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-03-22 17:35:55+00:00,"'These Are Big Fund Managers That Are Coming In': Why Pete Najarian Bought Meta, AMD And Microsoft Call Options",POSITIVE
2022-03-22 15:18:26+00:00,Did The Hacker Group Lapsus$ Penetrate Okta's Systems? What You Need To Know,NEGATIVE
2022-03-22 14:03:36+00:00,Microsoft Whale Trades For March 22,NEGATIVE
2022-03-22 12:46:11+00:00,Microsoft-Activision Blizzard Merger Vote To Be Held Apr. 28,NEGATIVE
2022-03-22 09:50:23+00:00,Why Are Okta Shares Trading Lower Today,NEGATIVE
2022-03-21 21:06:57+00:00,Microsoft Got FTC Request For Information On Activision Deal,NEGATIVE
2022-03-21 17:36:49+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-03-23 17:29:57+00:00,Is Facebook Ready To Buy A Major Gaming Stock?,POSITIVE
2022-03-23 20:00:53+00:00,Why Microsoft May Be Revisiting $330 Soon (And How To Trade It),NEGATIVE
2022-03-23 18:09:37+00:00,Epic Games To Donate Fortnite Proceeds To Ukraine: WSJ,NEGATIVE
2022-03-23 17:50:42+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-03-23 16:12:21+00:00,"Cerberus Sentinel Tweets 'Microsoft has confirmed that one of their employees was compromised by the Lapsus$ hacking group, allowing the threat actors to access and steal portions of their source code.'",NEGATIVE
2022-03-23 15:20:24+00:00,"Microsoft Says Recently Applied Our Capability With RISQ To Look ""Outside In"" To Identify Cybersecurity Vulnerabilities In Ukrainian Government Systems; Says Continuing With The Suspension Of All New Sales Of Products And Services In Russia",NEGATIVE
2022-03-23 12:06:44+00:00,"Morning Brief: Top Stories Dominating Financial Media on Wednesday, March 23",NEGATIVE
2022-03-23 11:00:48+00:00,Microsoft Confirms System Hack By The Infamous Lapsus$: Bloomberg,NEGATIVE
2022-03-23 02:53:26+00:00,2 Private Caribbean Islands Of Jeffrey Epstein Are Said To Be On Sale For $125M,NEGATIVE
2022-03-22 19:55:03+00:00,Here's How Alibaba's Buyback Boost Could Win Back Investors In China's Internet Sector,NEGATIVE
2022-03-24 17:59:32+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-03-24 17:47:04+00:00,Watching Microsoft; Hearing Street.com's Action Alerts Plus Names Stock As Buy,NEGATIVE
2022-03-24 13:27:17+00:00,"Benzinga's Daily Brief On Trending Tickers For March 24, 2022: Nvidia, Disney, GameStop And More",NEGATIVE
2022-03-24 11:52:09+00:00,"Hackers Against Okta, Microsoft, NVIDIA Traced To England, Brazil: Bloomberg",NEGATIVE
2022-03-23 17:29:57+00:00,Is Facebook Ready To Buy A Major Gaming Stock?,POSITIVE
2022-03-23 20:00:53+00:00,Why Microsoft May Be Revisiting $330 Soon (And How To Trade It),NEGATIVE
2022-03-23 18:09:37+00:00,Epic Games To Donate Fortnite Proceeds To Ukraine: WSJ,NEGATIVE
2022-03-23 17:50:42+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-03-23 16:12:21+00:00,"Cerberus Sentinel Tweets 'Microsoft has confirmed that one of their employees was compromised by the Lapsus$ hacking group, allowing the threat actors to access and steal portions of their source code.'",NEGATIVE
2022-03-23 15:20:24+00:00,"Microsoft Says Recently Applied Our Capability With RISQ To Look ""Outside In"" To Identify Cybersecurity Vulnerabilities In Ukrainian Government Systems; Says Continuing With The Suspension Of All New Sales Of Products And Services In Russia",NEGATIVE
2022-03-25 21:23:10+00:00,The New 'Return On Character' ETF Doesn't Include Musk Or Zuckerberg: Who Made The Cut?,POSITIVE
2022-03-25 17:35:54+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-03-25 14:16:36+00:00,"Britain Police Arrests Suspects Behind Okta, Microsoft Hacks",NEGATIVE
2022-03-25 11:07:33+00:00,"After US, Big Tech Sees More Trouble From EU: Reuters",NEGATIVE
2022-03-24 17:59:32+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-03-24 17:47:04+00:00,Watching Microsoft; Hearing Street.com's Action Alerts Plus Names Stock As Buy,NEGATIVE
2022-03-24 13:27:17+00:00,"Benzinga's Daily Brief On Trending Tickers For March 24, 2022: Nvidia, Disney, GameStop And More",NEGATIVE
2022-03-24 11:52:09+00:00,"Hackers Against Okta, Microsoft, NVIDIA Traced To England, Brazil: Bloomberg",NEGATIVE
2022-03-26 20:18:28+00:00,Will Elon Musk Be The First Trillionaire? Here's What One Study Predicts And Who Could Be The Youngest,POSITIVE
2022-03-25 21:23:10+00:00,The New 'Return On Character' ETF Doesn't Include Musk Or Zuckerberg: Who Made The Cut?,POSITIVE
2022-03-25 17:35:54+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-03-25 14:16:36+00:00,"Britain Police Arrests Suspects Behind Okta, Microsoft Hacks",NEGATIVE
2022-03-25 11:07:33+00:00,"After US, Big Tech Sees More Trouble From EU: Reuters",NEGATIVE
2022-03-27 21:17:50+00:00,"These Are The Top 10 Stocks Held On Robinhood: Where Do Apple, Tesla, AMC And Sundial Rank?",POSITIVE
2022-03-26 20:18:28+00:00,Will Elon Musk Be The First Trillionaire? Here's What One Study Predicts And Who Could Be The Youngest,POSITIVE
2022-03-28 18:49:16+00:00,Microsoft Security Chief Suggests Mandatory Steps To Secure Metaverse,NEGATIVE
2022-03-28 15:02:00+00:00,$100 Invested In Microsoft 5 Years Ago Would Be Worth This Much,NEGATIVE
2022-03-28 14:09:40+00:00,Microsoft Whale Trades For March 28,NEGATIVE
2022-03-28 10:53:43+00:00,Shark Tank Investor Kevin O'Leary: 'No Chance We're Going To Be Banning Bitcoin',NEGATIVE
2022-03-28 03:04:39+00:00,Is McDonald's Teasing The Dogecoin Community With This Tweet?,NEGATIVE
2022-03-27 21:17:50+00:00,"These Are The Top 10 Stocks Held On Robinhood: Where Do Apple, Tesla, AMC And Sundial Rank?",POSITIVE
2022-03-29 19:03:22+00:00,Activision-Blizzard Reports Court To Approve Its Deal With U.S. Equal Employment Opportunity Commission,POSITIVE
2022-03-29 18:38:04+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-03-29 18:27:54+00:00,Pentagon Delays Decision Award For $9B Joint Warfighting Cloud Capability To December,NEGATIVE
2022-03-29 15:55:31+00:00,Is 'Halo' A Hit For Paramount+? Here's The Record It Broke,POSITIVE
2022-03-29 13:56:08+00:00,Sony's New Gaming Subscription PlayStation Plus Vs. Microsoft Game Pass - How Analysts View It,NEGATIVE
2022-03-29 11:03:51+00:00,"This AI Startup Roped In Big Tech Executives From Google, Meta As Founding Members",POSITIVE
2022-03-28 18:49:16+00:00,Microsoft Security Chief Suggests Mandatory Steps To Secure Metaverse,NEGATIVE
2022-03-28 15:02:00+00:00,$100 Invested In Microsoft 5 Years Ago Would Be Worth This Much,NEGATIVE
2022-03-28 14:09:40+00:00,Microsoft Whale Trades For March 28,NEGATIVE
2022-03-28 10:53:43+00:00,Shark Tank Investor Kevin O'Leary: 'No Chance We're Going To Be Banning Bitcoin',NEGATIVE
2022-03-30 21:14:22+00:00,EXCLUSIVE: Benzinga's 2022 EV Listmakers Are Accelerating Electrification Efforts Around The Globe,POSITIVE
2022-03-30 20:29:21+00:00,UiPath Shares Plunge 20% Post Q4 Earnings – Read Why,NEGATIVE
2022-03-30 20:19:36+00:00,Datadog And Microsoft? Why DDOG Shares Are Rising After Hours,NEGATIVE
2022-03-30 20:05:57+00:00,Datadog Reports Partnership With Microsoft For Azure Cloud Adoption Framework,POSITIVE
2022-03-30 17:50:18+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-03-30 17:30:53+00:00,"Holy NFTs Batman! Here's The Details On A NFT That Will Unlock Utility, Exclusive Metaverse",POSITIVE
2022-03-30 15:20:53+00:00,What's Going On With Microsoft Shares Today?,NEGATIVE
2022-03-30 15:12:02+00:00,"Benzinga's Listmaker Electric Vehicle Event Now Live! Execs From Microsoft, Tesla, Toyota, Ford, Lucid, Rivian, XPeng, NIO, Arcimoto, Mullen, Helbiz, EVgo, ChargePoint, Allego, Luminar, Intel's Mobileye, Wejo, More Will Be Presenting Today!",POSITIVE
2022-03-30 14:16:41+00:00,Apple Vs. Microsoft: A Race To New All-Time Highs,POSITIVE
2022-03-30 13:52:03+00:00,Department Of Defense Delays Cloud Computing Contract: What You Need To Know,NEGATIVE
2022-03-31 19:59:59+00:00,Microsoft Snaps This Process Mining Specialist For Undisclosed Sum,NEGATIVE
2022-03-31 19:59:02+00:00,Microsoft-Activision Deal Faces Regulatory Roadblock: WSJ,NEGATIVE
2022-03-31 19:21:45+00:00,"Activision-Blizzard Shares Move Lower Following Report US Authorities Investigating A Meeting Between Co. CEO Bobby Kotick And An Option Buy, Investor Von Furstenberg, In The Days Before The Microsoft Deal For The Co.",NEGATIVE
2022-03-31 17:35:37+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-03-31 15:43:17+00:00,"Four US Senators Urge FTC To Review Microsoft's Proposed Activision Deal, Letter Raises Concerns About Deal's Impact On Workers",NEGATIVE
2022-03-31 15:12:36+00:00,Microsoft Buys Minit; No Terms Disclosed,NEGATIVE
2022-03-31 13:15:55+00:00,Analyzing Microsoft Corporation's Short Interest,NEGATIVE
2022-03-31 08:48:29+00:00,"Apple, Meta Doled Out Customer Data To Hackers Masquerading As Law Enforcement: Report",NEGATIVE
2022-03-30 21:14:22+00:00,EXCLUSIVE: Benzinga's 2022 EV Listmakers Are Accelerating Electrification Efforts Around The Globe,POSITIVE
2022-03-30 20:29:21+00:00,UiPath Shares Plunge 20% Post Q4 Earnings – Read Why,NEGATIVE
2022-04-01 18:20:06+00:00,US Big Tech Continue To Raise Global Regulatory Concerns,POSITIVE
2022-04-01 17:39:14+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-03-31 23:21:27+00:00,"34 Public Companies That Made Time's 100 Most Influential For 2022: AMC, Disney, Ford And More",POSITIVE
2022-04-01 14:11:38+00:00,Microsoft Stock Marches Higher Over Last Month: What's Going On?,NEGATIVE
2022-04-01 13:21:23+00:00,Read About Apple's Latest Subscription Offering As It Looks To Reduce Dependence On Devices,POSITIVE
2022-03-31 19:59:59+00:00,Microsoft Snaps This Process Mining Specialist For Undisclosed Sum,NEGATIVE
2022-03-31 19:59:02+00:00,Microsoft-Activision Deal Faces Regulatory Roadblock: WSJ,NEGATIVE
2022-03-31 19:21:45+00:00,"Activision-Blizzard Shares Move Lower Following Report US Authorities Investigating A Meeting Between Co. CEO Bobby Kotick And An Option Buy, Investor Von Furstenberg, In The Days Before The Microsoft Deal For The Co.",NEGATIVE
2022-03-31 17:35:37+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-03-31 15:43:17+00:00,"Four US Senators Urge FTC To Review Microsoft's Proposed Activision Deal, Letter Raises Concerns About Deal's Impact On Workers",NEGATIVE
2022-04-02 17:20:39+00:00,"This Bitcoin-Related Company Has A Better 2-Year Return Than Tesla, Ford, Microsoft, Apple, Disney, Netflix And Amazon",POSITIVE
2022-04-02 15:53:34+00:00,This Tycoon Just Joined An Exclusive 10-Member Club With Elon Musk And Jeff Bezos,POSITIVE
2022-04-01 18:20:06+00:00,US Big Tech Continue To Raise Global Regulatory Concerns,POSITIVE
2022-04-01 17:39:14+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-03-31 23:21:27+00:00,"34 Public Companies That Made Time's 100 Most Influential For 2022: AMC, Disney, Ford And More",POSITIVE
2022-04-01 14:11:38+00:00,Microsoft Stock Marches Higher Over Last Month: What's Going On?,NEGATIVE
2022-04-01 13:21:23+00:00,Read About Apple's Latest Subscription Offering As It Looks To Reduce Dependence On Devices,POSITIVE
2022-04-03 19:53:05+00:00,These Were The 20 Most Searched Tickers On Benzinga In The First Quarter: Did Your Favorite Stock Make The List?,POSITIVE
2022-04-02 17:20:39+00:00,"This Bitcoin-Related Company Has A Better 2-Year Return Than Tesla, Ford, Microsoft, Apple, Disney, Netflix And Amazon",POSITIVE
2022-04-02 15:53:34+00:00,This Tycoon Just Joined An Exclusive 10-Member Club With Elon Musk And Jeff Bezos,POSITIVE
2022-04-04 17:44:38+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-04-04 12:46:46+00:00,AMD To Snap Pensando For $1.9B,NEGATIVE
2022-04-03 19:53:05+00:00,These Were The 20 Most Searched Tickers On Benzinga In The First Quarter: Did Your Favorite Stock Make The List?,POSITIVE
2022-04-05 21:39:16+00:00,Does Elon Musk's Investment Make Twitter A Serious Buyout Candidate?,NEGATIVE
2022-04-05 18:37:44+00:00,EU Introduces Regulatory Fee For Big Online Platforms,POSITIVE
2022-04-05 17:53:18+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-04-05 15:45:01+00:00,3 Reasons Why This AMD Analyst Is Optimistic On Chipmaker's Pensando Deal,NEGATIVE
2022-04-05 14:32:21+00:00,What Are Whales Doing With Microsoft,NEGATIVE
2022-04-05 13:15:40+00:00,"Confluent Reports New Strategic Partnership With Microsoft For Data Infrastructure Modernization In Cloud, No Terms Disclosed",NEGATIVE
2022-04-04 17:44:38+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-04-04 12:46:46+00:00,AMD To Snap Pensando For $1.9B,NEGATIVE
2022-04-06 20:27:20+00:00,What's Ahead For Microsoft After The Stock Falls Below This Key Level,NEGATIVE
2022-04-06 18:16:35+00:00,"Here's Why Amazon, Apple And Microsoft Shares Are Falling",NEGATIVE
2022-04-06 17:58:19+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-04-06 13:37:53+00:00,"Boeing Partners With Microsoft, Amazon, Google For Cloud Services",POSITIVE
2022-04-06 13:10:00+00:00,This Day In Market History: S&P 500 Index Overhauled To Market Cap-Weighted Structure,NEGATIVE
2022-04-06 11:04:37+00:00,"Boeing To 'leverage the Microsoft Cloud and its AI capabilities to update its critical infrastructure, streamline business processes and accelerate new innovations in digital aviation.'",POSITIVE
2022-04-05 21:39:16+00:00,Does Elon Musk's Investment Make Twitter A Serious Buyout Candidate?,NEGATIVE
2022-04-05 18:37:44+00:00,EU Introduces Regulatory Fee For Big Online Platforms,POSITIVE
2022-04-05 17:53:18+00:00,10 Information Technology Stocks With Whale Alerts In Today's Session,NEGATIVE
2022-04-05 15:45:01+00:00,3 Reasons Why This AMD Analyst Is Optimistic On Chipmaker's Pensando Deal,NEGATIVE
2022-04-07 18:42:22+00:00,10 Stocks That Moved From Thursday's CNBC's 'Fast Money: Halftime Report',POSITIVE
2022-04-07 17:57:09+00:00,10 Information Technology Stocks Whale Activity In Today's Session,NEGATIVE
2022-04-07 16:58:10+00:00,"'Activision Blizzard gives 1,100 QA testers full-time jobs and higher base pay' -Engadget",NEGATIVE
2022-04-07 16:22:41+00:00,"On CNBC: Trader Pete Najarian Sold Calls In Apple, Microsoft, Facebook/Meta",NEGATIVE
2022-04-07 11:23:31+00:00,This Gadget-Rental Firm's Latest Fundraising Earns It Unicorn Status,POSITIVE
